record_id,source,source_document,source_record_id,report_date,country,location,function,industry,activity,event_type,cause,narrative,what_went_wrong,corrective_actions,causal_factors,primary_life_saving_rule,secondary_life_saving_rule,life_saving_rules,severity,hospitalization,amputation,loss_of_eye,sif_potential,hazard,barrier,barrier_failure,potential_consequence,data_source_type,lsr_labels,lsr_primary,lsr_secondary,lsr_provenance,lsr_confidence,lsr_assignment_method,lsr_source_document,lsr_source_page,lsr_source_incident_group,lsr_match_score,lsr_match_evidence
OILPS_OSHA_03587,OSHA,January2015toNovember2025.csv,20231110804,11/24/2023,USA,"PECOS, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Other fall to lower level, unspecified","An employee was securing ladders on a gang truck. He lost his footing and fell from the back of the truck bed, striking his abdomen on the edge of the bed or the trailer hitch. The employee sustained five broken ribs and a punctured lung requiring hospitalization and surgery.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Truck-motorized freight hauling and utility, n.e.c",,,Internal injuries to organs and blood vessels of the trunk,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03588,OSHA,January2015toNovember2025.csv,20231110822,11/26/2023,USA,"KILLDEER, NORTH DAKOTA",,Drilling Oil and Gas Wells,,Workplace Safety Incident,Ignition of clothing from controlled heat source,An employee was removing tubing caps and cleaning tubing ends with solvent. Their flame-resistant pants became soaked with the cleaning solvent and were ignited by a propane torch used for removing tubing caps. The employee was hospitalized with burns to their legs.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Blouses, shirts, dresses, trousers, skirts",,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03589,OSHA,January2015toNovember2025.csv,20231110914,11/29/2023,USA,"MIDLAND, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Vehicle or machinery fire,An employee removed the spark plugs and was rotating an engine to evacuate condensate from the cylinders. An unknown source ignited the condensate and natural gas. The employee sustained burns to the back of his hands and upper leg area.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03590,OSHA,January2015toNovember2025.csv,20231110918,11/29/2023,USA,"URBANA, ILLINOIS",,Oil & Gas / Energy Related,,Workplace Safety Incident,Struck by swinging part of powered vehicle,"On November 29, 2023, a digger derrick truck pulled an existing utility pole vertically out of the ground. After maneuvering the pole around an obstruction, the base of the pole was lowered. The operator of the digger derrick then released the pole tongs on top of the pole to begin lowering the pole to the ground using the winch line. As the pole approached the position where the chain would be readjusted to a center balance position, the pole kicked out at the base, striking an employee's right leg. The employee was hospitalized with fractures to their tibia and fibula.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Truck-motorized freight hauling and utility, n.e.c",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03591,OSHA,January2015toNovember2025.csv,20231210995,12/1/2023,USA,"COPPELL, TEXAS",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,An employee was aligning low-profile traffic barriers when their right hand became caught between two barriers. The employee sustained amputations to the ring and little fingertips and injury to the middle finger.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,Concrete parking blocks and barriers,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03592,OSHA,January2015toNovember2025.csv,20231211001,12/1/2023,USA,"STANTON, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified","An employee was moving a crosshead assembly. The joint on the assembly caught his left middle finger, amputating the tip.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03593,OSHA,January2015toNovember2025.csv,20231211029,12/3/2023,USA,"AVINGER, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was assisting with moving a 12-inch PVC pipe. The pipe shifted, pinching the employee's left index finger against a support post. The employee's finger was fractured.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Plastic, PVC, or rubber pipes and tubing",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03594,OSHA,January2015toNovember2025.csv,20231211030,12/3/2023,USA,"BORGER, TEXAS",,Petroleum Refineries,,Workplace Safety Incident,Inhalation of harmful substance-single episode,"An employee was preparing a pump for maintenance. When the employee removed a cover, chemicals were released into the air. The employee was exposed to hydrogen sulfide and methyl mercaptan and was hospitalized.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Hydrogen sulfide,,,"Poisoning, toxic, noxious, or allergenic effect, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03595,OSHA,January2015toNovember2025.csv,20231211031,12/3/2023,USA,"ORLA, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Struck by falling object or equipment, n.e.c.","An employee was moving a light tower so it could be hitched to a truck. He grabbed the tongue of the trailer hitch on the light tower to slide it to the left. The tongue jack fell off, causing the light tower tongue to drop on the employee's right hand. The employee's middle fingertip was amputated.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Trailers,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03596,OSHA,January2015toNovember2025.csv,20231211033,12/3/2023,USA,"MENTONE, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","An employee was cleaning a sight glass on a gas separation machine that was located on top of a self contained/self evacuating tank. When the valve that connected the well bore to the gas separation machine was opened, gas/vapor ignited, causing a flash fire that burned the employee's face and hands.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Coal, natural gas, petroleum fuels and products, unspecified",,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03597,OSHA,January2015toNovember2025.csv,20231211048,12/4/2023,USA,"LITTLE ROCK, ARKANSAS",,Oil & Gas / Energy Related,,Workplace Safety Incident,"Struck by rolling object or equipment-other than powered vehicle, unspecified","On December 4, 2023, at 12:30 PM, an employee was grinding a pipe. The stops on the skid failed and a pipe rolled backward onto the employee. The employee was hospitalized with bruising and contusions of the right leg.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Metal pipes, tubing",,,"Bruises, contusions",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03598,OSHA,January2015toNovember2025.csv,20231211094,12/5/2023,USA,"SHELBY, OHIO",,Oil & Gas / Energy Related,,Workplace Safety Incident,Caught in running equipment or machinery during regular operation,"On December 5, 2023, an employee was applying iron banding around a bundle of tubes at a bundler. The employee's left hand and forearm became crushed between the bundle and conveyor roller as the bundle advanced, resulting in a crush injury to the left arm.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Packaging, wrapping, bundling machinery",,,Crushing injuries,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03599,OSHA,January2015toNovember2025.csv,20231211112,12/5/2023,USA,"PORT ARTHUR, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Fire, unspecified","An employee was performing oversight for the welding of a pipeline launcher door on a construction project. Two welders were performing arc welding, one on the interior diameter of the pipeline launcher door, and the other on the outside diameter of the launcher door when a flash fire occurred. The injured employee sustained first- and second-degree burns to the face, neck, back, and hands.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,,,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03600,OSHA,January2015toNovember2025.csv,20231211139,12/6/2023,USA,"NEEDVILLE, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Caught in running equipment or machinery during maintenance, cleaning",An employee was applying grease to the cables of a machine during maintenance. He was caught by the 1-inch cable and pulled into the cable spool. The employee sustained partial amputations to three fingers on his right hand.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03601,OSHA,January2015toNovember2025.csv,20231211158,12/6/2023,USA,"WASHINGTON, DISTRICT OF COLUMBIA",,Pipeline Transportation of Refined Petroleum Products,,Workplace Safety Incident,Contact with hot objects or substances,"An employee was preparing a boiler for curtailment (switching boiler from natural gas to a liquid fuel source). The employee had just removed the plug at the end of the boiler in preparation for the atomizing fuel oil gun to be inserted. When the plug was removed a flame event occurred engulfing the employee's face, neck, chest, and arms. The employee suffered second-degree burns to the face, arms, and hands.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Boilers,,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03602,OSHA,January2015toNovember2025.csv,20231211186,12/7/2023,USA,"LYNDEBOROUGH, NEW HAMPSHIRE",,Oil & Gas / Energy Related,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified","An employee was working with a drill hammer and carrousel when their left ring finger became caught between two moving metal parts on the drilling rig, resulting in a partial amputation.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Mining and drilling machinery, unspecified",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03603,OSHA,January2015toNovember2025.csv,20231211205,12/7/2023,USA,"MIDLAND, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was on the ground level during pipe scanning operations assisting the rig crew to stand a 64-foot pipe. The pipe slid onto his left foot, resulting in the amputation of two toes.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,"Metal pipes, tubing",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03604,OSHA,January2015toNovember2025.csv,20231211210,12/7/2023,USA,"MIDLAND, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Pedestrian vehicular incident, n.e.c.","The injured employee was spray painting lay flat shipping reels while another employee was picking up the reels with a telehandler after they were painted. The telehandler bumped a reel, causing other reels to fall. The injured employee was caught between the reels, resulting in broken left femur.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Industrial vehicle, material hauling and transport-powered, n.e.c",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03605,OSHA,January2015toNovember2025.csv,20231211216,12/8/2023,USA,"MIDLAND, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified",An employee was lowering a string with a valve attached onto a shaker table when their hand was caught between the guardrail and valve. The employee's right thumb was crushed and required surgery.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Crushing injuries,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03606,OSHA,January2015toNovember2025.csv,20231211219,12/8/2023,USA,"WATFORD CITY, NORTH DAKOTA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Caught in running equipment or machinery during regular operation,"An employee was spinning rod tongs when his hand slipped and was caught in the tongs, resulting in a little finger amputation.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03607,OSHA,January2015toNovember2025.csv,20231211258,12/10/2023,USA,"MARQUEZ, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Caught in or compressed by equipment or objects, unspecified",An employee was retrieving cable that had been laid on top of pipe racks. The employee's leg was pinned between two pipe racks. The employee suffered a contusion to the leg and was hospitalized.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Racks-garment and other,,,"Bruises, contusions",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03608,OSHA,January2015toNovember2025.csv,20231211272,12/11/2023,USA,"BAINBRIDGE, GEORGIA",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,Other fall to lower level less than 6 feet,"An employee was on a ladder to adjust a faulty valve. As the employee descended the ladder, they fell from the third or fourth rung to the floor, resulting in a fractured spine and an abrasion to the back of their head.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Ladders, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03609,OSHA,January2015toNovember2025.csv,20231211278,12/11/2023,USA,"AUGUSTA, GEORGIA",,Oil & Gas / Energy Related,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was cutting welds to deconstruct a tubular steel column. The column slipped and pinched the employee, causing a laceration and soft tissue injury to the employee's right arm.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Structural elements, n.e.c.",,,"Cuts, lacerations",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03610,OSHA,January2015toNovember2025.csv,20231211299,12/11/2023,USA,"BELLE FOURCHE, SOUTH DAKOTA",,Oil & Gas / Energy Related,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was replacing knives on a shredder. To check the alignment of the knives, the employee pulled on the v-belt. The employee's left ring fingertip became caught in the belt and pulley and was amputated.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Metal, woodworking, and special material machinery, n.e.c.",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03611,OSHA,January2015toNovember2025.csv,20231211320,12/12/2023,USA,"GARDEN CITY, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Caught in running equipment or machinery during maintenance, cleaning","An employee was standing by the front side of the mud mix pump guard. He squatted down and stretched out to reach the belt with his left hand and was able to grab it. When he began to rise, belt in hand, his hand got caught on the backside of the guard. The belt and pulley pulled the used belt that was in his hand into the pulley, causing amputations to the middle, ring, and little fingertips.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_03612,OSHA,January2015toNovember2025.csv,20231211323,12/12/2023,USA,"ANDREWS, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Contact with objects and equipment, unspecified",An employee was greasing tongs on a work-over rig. The tongs lacerated one of the employee's fingers.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,"Cuts, lacerations",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
