source_record_id,report_date,country,location,activity,event_type,narrative,top_lsr_1,top_lsr_1_score,top_lsr_2,top_lsr_2_score,top_lsr_3,top_lsr_3_score,lsr_confidence,suggested_labels,lsr_prediction_status,review_reason
2023031909,3/1/2023,USA,"ELMA, NEW YORK",nan,Workplace Safety Incident,An employee was loading a trailer with composite mats when he noticed some snow on one of the mats. He walked to another truck to get a shovel when he slipped and fell on the icy ground. The employee ,Driving,0.5776,Working at Height,0.131,Work Authorization,0.0026,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023032196,3/9/2023,USA,"COAHOMA, TEXAS",nan,Workplace Safety Incident,"An employee opened the hatch on an oil tank. The exposure to hydrogen sulfide and other gases caused the employee to become ill, dizzy, and lightheaded; the employee was hospitalized. nan",Work Authorization,0.9984,Confined Space,0.9874,Hot Work,0.5962,MEDIUM,Work Authorization | Confined Space | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023032296,3/14/2023,USA,"HORSESHOE BEND, ARKANSAS",nan,Workplace Safety Incident,"On March 14, 2022, a mechanic was repairing the tailgate of a dump truck. As the employee was testing the repairs, the tailgate closed on one of their fingers. The fingertip was amputated from the nai",Driving,0.6634,Work Authorization,0.0009,Energy Isolation,0.0008,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023032554,3/22/2023,USA,"WASHINGTON, PENNSYLVANIA",nan,Workplace Safety Incident,"An employee had just loaded a pickup truck onto the deck of a rollback truck. He was standing on the deck, reaching to close the driver door of the pickup, when the pickup's rear door swung open and c",Driving,0.5037,Working at Height,0.0552,Line of Fire,0.0041,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023043271,4/12/2023,USA,"DE BERRY, TEXAS",nan,Workplace Safety Incident,An employee was guiding a pipe onto internal pipe clamps when their left hand was caught between two pieces of metal. They sustained crush injuries to the left ring and middle fingers resulting in amp,Safe Mechanical Lifting,0.6428,Energy Isolation,0.0321,Hot Work,0.0028,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023053913,5/2/2023,USA,"GOLDSMITH, TEXAS",nan,Workplace Safety Incident,"An employee was opening a hatch on a bulk cement truck when pressure inside of the truck caused the hatch cover to slide off and up, striking the employee. The employee sustained a non-displaced pelvi",Energy Isolation,0.9957,Driving,0.9791,Bypassing Safety Controls,0.1318,MEDIUM,Energy Isolation | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023053944,5/2/2023,USA,"HOUMA, LOUISIANA",nan,Workplace Safety Incident,An employee was cutting grass using a zero-turn lawn mower. The lawn mower frame snagged a power pole brace wire and pulled down the energized power pole. The employee sustained electrical burns to hi,Working at Height,0.5615,Safe Mechanical Lifting,0.2978,Energy Isolation,0.1698,MEDIUM,Working at Height | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023053963,5/3/2023,USA,"DOUGLASVILLE, GEORGIA",nan,Workplace Safety Incident,"On May 4, 2023, an employee was cutting a catwalk platform with a torch. When the pressure released, the platform fell back toward the employee and knocked him off his feet. The platform then landed o",Energy Isolation,0.9831,Hot Work,0.9465,Confined Space,0.0644,MEDIUM,Energy Isolation | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023054216,5/10/2023,USA,"SPRINGTOWN, TEXAS",nan,Workplace Safety Incident,"Employees were installing goal posts for an overhead power line crossing. While installing a PVC pipe with guide wire attached to the top, the pipe made contact with the overhead electrical line and e",Energy Isolation,0.605,Working at Height,0.1503,Hot Work,0.0225,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023054490,5/19/2023,USA,"CROSSVILLE, ILLINOIS",nan,Workplace Safety Incident,"An employee was inspecting noise from a pumping unit. As he went to push on the belt guard, the employee was pinned between the crank arm and the base of the unit, resulting in a lacerated liver, and ",Energy Isolation,0.5854,Driving,0.1148,Bypassing Safety Controls,0.0403,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023065137,6/10/2023,USA,"LEMONT FURNACE, PENNSYLVANIA",nan,Workplace Safety Incident,"An employee was moving an 1,100-pound fluid end backing plate using a fork truck. The plate had shifted out of place. When the employee went to reposition the plate on the forks, the plate slipped and",Safe Mechanical Lifting,0.8857,Driving,0.8722,Work Authorization,0.0593,MEDIUM,Safe Mechanical Lifting | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023065783,6/29/2023,USA,"ARKADELPHIA, ARKANSAS",nan,Workplace Safety Incident,"An employee was in the mixing room when an asphalt truck arrived to be unloaded. The employee began the procedure for unloading the truck and went outside to the truck to ensure the valve was closed, ",Energy Isolation,0.9571,Driving,0.9229,Confined Space,0.0864,MEDIUM,Energy Isolation | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023075897,7/3/2023,USA,"WENTZVILLE, MISSOURI",nan,Workplace Safety Incident,"An employee was transferring diesel fuel from a 4,500 gallon fuel transport wagon to a semi-truck. Diesel fuel vapors and static caused an explosion/fire, resulting in burns to the employee's face and",Hot Work,0.9775,Driving,0.9393,Work Authorization,0.2531,MEDIUM,Hot Work | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023076017,7/7/2023,USA,"SYLVIA, KANSAS",nan,Workplace Safety Incident,An employee was exposed to hydrogen sulfide while loading crude oil. The employee was hospitalized. nan,Work Authorization,0.7666,Confined Space,0.6228,Hot Work,0.0463,MEDIUM,Work Authorization | Confined Space,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023087375,8/13/2023,USA,"WHEELING, WEST VIRGINIA",nan,Workplace Safety Incident,Employees were performing well pad completion work. They pumped nitrogen into the well unit to open it up so that it would flow/produce. The employee went to the sand-removing unit/trailer to check if,Energy Isolation,0.7376,Hot Work,0.6599,Confined Space,0.3054,MEDIUM,Energy Isolation | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023087415,8/14/2023,USA,"BREWTON, ALABAMA",nan,Workplace Safety Incident,"Employees were installing an inline pole to increase the ground clearance of a sagging power line. Once the new pole was in place, the employee in the bucket truck attached the energized line to the j",Working at Height,0.9724,Driving,0.9445,Line of Fire,0.0101,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2023087770,8/23/2023,USA,"GILMAN, ILLINOIS",nan,Workplace Safety Incident,"On August 23, 2023, employees were installing an underground sanitation pipe. The injured employee was working inside a trench box while a loader was back filling another section of the trench. The so",Safe Mechanical Lifting,0.5774,Energy Isolation,0.1313,Line of Fire,0.0477,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023088012,8/30/2023,USA,"CRAIGSVILLE, WEST VIRGINIA",nan,Workplace Safety Incident,"An employee was preparing to unhook a boring machine. While standing 5-8 feet away from the machine, a securing bolt broke and the employee was struck by a chain in the head and face, resulting in a b",Line of Fire,0.6265,Working at Height,0.0119,Safe Mechanical Lifting,0.0101,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023088023,8/30/2023,USA,"MCPHERSON, KANSAS",nan,Workplace Safety Incident,"An employee had been waiting for tubing to be lowered. The swage came loose and dropped along with the tubing (approximately 31-feet long). It fell 60 feet to the ground, then tipped over and struck t",Working at Height,0.5186,Work Authorization,0.0029,Energy Isolation,0.0022,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023098333,9/9/2023,USA,"HOUSTON, TEXAS",nan,Workplace Safety Incident,An employee was on a 4-foot step ladder outside of the blast booth in the powder plant when they fell to the concrete floor and sustained a head injury. nan,Working at Height,0.5707,Energy Isolation,0.0133,Line of Fire,0.0005,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2023109527,10/16/2023,USA,"COFFEYVILLE, KANSAS",nan,Workplace Safety Incident,"An employee was removing bolts from a pipe flange in order to remove an isolation blind. The employee was pulling the blind from the piping system when hydrogen gas released and flashed, resulting in ",Energy Isolation,0.4798,Driving,0.2512,Confined Space,0.1163,MEDIUM,Energy Isolation | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20231010006,10/30/2023,USA,"BROWNFIELD, TEXAS",nan,Workplace Safety Incident,"An employee was moving an 8-9 inch service packer tool from a tool vise into a tool hoist for relocation. The tool shifted in the sling of the hoist and the employee's thumb was struck by the tool, am",Safe Mechanical Lifting,0.4957,Energy Isolation,0.0705,Work Authorization,0.0015,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20231010049,10/31/2023,USA,"TAMPA, FLORIDA",nan,Workplace Safety Incident,An employee was rolling up a power cord inside the tank of a vessel when they stepped backward into a manhole behind them. The employee fell through the hole inside the tank of the vessel and sustaine,Working at Height,0.6265,Energy Isolation,0.0748,Hot Work,0.0056,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20231110198,11/4/2023,USA,"PARACHUTE, COLORADO",nan,Workplace Safety Incident,An employee slipped and fell on the ground while storing hoses that had been used in a tanker truck delivery. The employee sustained a fractured hip. nan,Driving,0.4779,Hot Work,0.0761,Confined Space,0.0369,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20231110468,11/14/2023,USA,"BIG WELLS, TEXAS",nan,Workplace Safety Incident,"An employee was near a hybrid separator when it malfunctioned, resulting in a flash fire that burned the employee's upper body. nan",Hot Work,0.9984,Confined Space,0.971,Work Authorization,0.4989,MEDIUM,Hot Work | Confined Space,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20231110797,11/24/2023,USA,"CHANCELLOR, SOUTH DAKOTA",nan,Workplace Safety Incident,"An employee was loading grain into a rail car when they fell from the top of a rail car. They landed 15 feet below, on concrete between two rail cars. The employee sustained fractures to their jaw, sp",Working at Height,0.5709,Energy Isolation,0.0029,Hot Work,0.0017,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20231110804,11/24/2023,USA,"PECOS, TEXAS",nan,Workplace Safety Incident,"An employee was securing ladders on a gang truck. He lost his footing and fell from the back of the truck bed, striking his abdomen on the edge of the bed or the trailer hitch. The employee sustained ",Driving,0.9977,Working at Height,0.9479,Safe Mechanical Lifting,0.0159,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20231110918,11/29/2023,USA,"URBANA, ILLINOIS",nan,Workplace Safety Incident,"On November 29, 2023, a digger derrick truck pulled an existing utility pole vertically out of the ground. After maneuvering the pole around an obstruction, the base of the pole was lowered. The opera",Working at Height,0.995,Driving,0.9416,Safe Mechanical Lifting,0.7692,MEDIUM,Working at Height | Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20231211030,12/3/2023,USA,"BORGER, TEXAS",nan,Workplace Safety Incident,"An employee was preparing a pump for maintenance. When the employee removed a cover, chemicals were released into the air. The employee was exposed to hydrogen sulfide and methyl mercaptan and was hos",Confined Space,0.9884,Work Authorization,0.9881,Bypassing Safety Controls,0.2349,MEDIUM,Confined Space | Work Authorization,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20231211320,12/12/2023,USA,"GARDEN CITY, TEXAS",nan,Workplace Safety Incident,"An employee was standing by the front side of the mud mix pump guard. He squatted down and stretched out to reach the belt with his left hand and was able to grab it. When he began to rise, belt in ha",Line of Fire,0.599,Safe Mechanical Lifting,0.0221,Working at Height,0.002,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024010058,1/3/2024,USA,"PAWLING, NEW YORK",nan,Workplace Safety Incident,"An employee fell off a ladder attached to the tanker truck he had been driving. He landed on the ground 8 feet below, suffering fractures to his right foot and wrist. nan",Working at Height,0.9939,Driving,0.9118,Hot Work,0.2075,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024010090,1/4/2024,USA,"MOBILE, ALABAMA",nan,Workplace Safety Incident,An employee's left ring finger was caught between two pipes (one stationary and the other being rolled). The employee suffered a partial finger amputation. nan,Safe Mechanical Lifting,0.5826,Energy Isolation,0.16,Work Authorization,0.0048,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024010158,1/8/2024,USA,"PECOS, TEXAS",nan,Workplace Safety Incident,"An employee pulled a stand of drill pipe back and had just finished pushing it back into a ""finger"" before securing it with rope. The driller was coming down with top drives and blocks. A gust of wind",Safe Mechanical Lifting,0.5796,Working at Height,0.4906,Energy Isolation,0.0256,MEDIUM,Safe Mechanical Lifting | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024010648,1/22/2024,USA,"PORT ARTHUR, TEXAS",nan,Workplace Safety Incident,"An employee was inspecting trays inside an amine tower vessel to determine what needed to be replaced. The employee climbed down through the 20 percolator trays, going through 18"" x 22"" openings in th",Working at Height,0.4519,Energy Isolation,0.0041,Driving,0.0009,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024010778,1/25/2024,USA,"BIRMINGHAM, ALABAMA",nan,Workplace Safety Incident,"An employee was using a hands-free buffer to remove marks from tooling. The employee set the buffer down, contacted the tooling, and suffered injuries to the left ring and middle fingers that resulted",Safe Mechanical Lifting,0.5368,Work Authorization,0.0055,Working at Height,0.0039,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024010882,1/29/2024,USA,"FARMINGTON, MISSOURI",nan,Workplace Safety Incident,"An employee was walking along a narrow rural roadway toward the back of a digger derrick truck as another digger derrick truck was moving forward from the opposite direction, passing the parked vehicl",Driving,0.991,Working at Height,0.9737,Safe Mechanical Lifting,0.0416,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024021191,2/7/2024,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,"An employee was holding a back-pressure regulator. A pipe came apart (under tension from a forklift) and injured the employee's left hand, lacerating and fracturing the index finger. nan",Energy Isolation,0.9956,Safe Mechanical Lifting,0.9928,Work Authorization,0.0134,MEDIUM,Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024021317,2/12/2024,USA,"ODESSA, TEXAS",nan,Workplace Safety Incident,"An employee was operating a winch when his left hand got caught under a cable, resulting in an amputation of the ring fingertip. nan",Safe Mechanical Lifting,0.9841,Line of Fire,0.9759,Energy Isolation,0.0513,MEDIUM,Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024032164,3/9/2024,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,"An employee strapped an 8-inch mud motor on a pipe rack, then went to trace the high side of the mud motor from the adjustable kick off (AKO) to the upper connection of the motor. To better position t",Energy Isolation,0.6249,Working at Height,0.1518,Confined Space,0.0141,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024032254,3/13/2024,USA,"WASHINGTON, PENNSYLVANIA",nan,Workplace Safety Incident,"An employee was removing a pipe from his truck when his middle finger got caught in the D ring on the pipe, resulting in a fingertip amputation up to the first knuckle. nan",Line of Fire,0.9748,Driving,0.9406,Bypassing Safety Controls,0.0453,MEDIUM,Line of Fire | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024032536,3/21/2024,USA,"MENTONE, TEXAS",nan,Workplace Safety Incident,Two employees were raising the media/debris tank to dump it. The tank contacted an overhead power line and both employees were shocked. nan,Hot Work,0.569,Confined Space,0.0025,Work Authorization,0.0019,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024043693,4/29/2024,USA,"DELTA, OHIO",nan,Workplace Safety Incident,"On April 29, 2024, at around 8:45 AM, an employee was making a fuel delivery to a 300-gallon fuel tank that was located on top of pea gravel at a customer's site. The gravel started to shift during th",Hot Work,0.985,Working at Height,0.9018,Work Authorization,0.1663,MEDIUM,Hot Work | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024053824,5/2/2024,USA,"HOUSTON, TEXAS",nan,Workplace Safety Incident,"On May 2, 2024, an employee was holding a hose while pumping cement into a 25"" pipe when a heavy steel plate that was attached to the pipe rolled onto his right foot. The employee sustained two broken",Energy Isolation,0.4714,Hot Work,0.3703,Confined Space,0.1391,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024053858,5/2/2024,USA,"JOSHUA, TEXAS",nan,Workplace Safety Incident,"An employee was changing a strainer basket in equipment carrying hot asphalt. The employee locked out the equipment, relieved pressure, and removed the housing cover to access the strainer basket. Hot",Energy Isolation,0.6468,Confined Space,0.1163,Work Authorization,0.0656,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024054149,5/11/2024,USA,"DADE CITY, FLORIDA",nan,Workplace Safety Incident,"An employee was lifting the lid to a control panel on an underground wiring pulling machine when the lid fell and caught their right ring fingertip, crushing it. They sustained an open displaced fract",Energy Isolation,0.4842,Working at Height,0.065,Confined Space,0.0018,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024054278,5/15/2024,USA,"COLEMAN, TEXAS",nan,Workplace Safety Incident,An employee was fueling a bobtail semi-truck and missed a step while descending the ladder on the back of the truck. He fell 5.5 feet backward to the cement ground. The employee sustained fractures to,Working at Height,0.997,Driving,0.9128,Energy Isolation,0.0271,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024054292,5/15/2024,USA,"GREELEY, COLORADO",nan,Workplace Safety Incident,"An employee was standing by while 110-inch oil and gas pipes were being loaded onto a gooseneck trailer. Some pipes fell from the trailer and one of them landed on the employee's left ankle, crushing ",Working at Height,0.6126,Line of Fire,0.022,Energy Isolation,0.0149,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024064969,6/5/2024,USA,"BILLINGS, MONTANA",nan,Workplace Safety Incident,An employee was working near the compressor when it over-pressurized and dislodged a case component that struck the employee's lower left leg. The employee sustained a laceration and fracture of the l,Energy Isolation,0.6061,Safe Mechanical Lifting,0.0402,Hot Work,0.0237,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024065056,6/7/2024,USA,"ODESSA, TEXAS",nan,Workplace Safety Incident,An employee was installing a safety cable on a flowline during a drilling operation. A forklift operator manipulated the boom to allow some slack in the strap to set the flowline box in the flowline t,Safe Mechanical Lifting,0.992,Energy Isolation,0.9806,Work Authorization,0.0106,MEDIUM,Safe Mechanical Lifting | Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024065298,6/15/2024,USA,"SIDNEY, MONTANA",nan,Workplace Safety Incident,"An employee was using a hydro-excavation truck on a cattle guard when the boom touched a 7,200-volt power line. The employee was hospitalized. nan",Driving,0.6146,Safe Mechanical Lifting,0.0074,Energy Isolation,0.0017,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024065418,6/18/2024,USA,"ALVIN, TEXAS",nan,Workplace Safety Incident,Employees were lowering material into a dumpster using a digger derrick truck. The injured employee jumped into the dumpster to remove a strap from the pallet. Their right tibia was fractured when the,Working at Height,0.9903,Driving,0.9736,Hot Work,0.0605,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024076151,7/9/2024,USA,"WILLISTON, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was removing tubulars from a mousehole but the slips did not release from the tubular until it was raised. When the slips released, they slid down the tubular and struck the employee in th",Energy Isolation,0.6776,Safe Mechanical Lifting,0.2086,Working at Height,0.0968,MEDIUM,Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024076299,7/12/2024,USA,"JOHNS CREEK, GEORGIA",nan,Workplace Safety Incident,A crew was raising manhole covers when a cover slipped off a crowbar and caught an employee's left middle finger. The employee sustained an amputation of the fingertip at the first knuckle. nan,Energy Isolation,0.5328,Confined Space,0.0059,Line of Fire,0.0056,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024076378,7/15/2024,USA,"BIG SPRING, TEXAS",nan,Workplace Safety Incident,"An employee was rigging down a derrick. The board he was standing on shifted, causing him to lose his balance and fall to the ground about 8 feet below. He suffered a broken left ankle. nan",Safe Mechanical Lifting,0.9985,Working at Height,0.9856,Energy Isolation,0.0825,MEDIUM,Safe Mechanical Lifting | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024076428,7/16/2024,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,"An employee was putting 75-foot long pipes in a rack. A joint pipe struck both of the employee's hands, breaking the right radius and ulna and lacerating the left middle finger. nan",Energy Isolation,0.6977,Safe Mechanical Lifting,0.5293,Driving,0.077,MEDIUM,Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024076539,7/18/2024,USA,"GILFORD, NEW HAMPSHIRE",nan,Workplace Safety Incident,"An employee was working on the front watering system of a roller; the employee and the equipment were off the roadway. An oncoming vehicle struck the parked truck, trailer, and roller. The employee wa",Driving,0.61,Energy Isolation,0.0057,Safe Mechanical Lifting,0.0055,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024087156,8/6/2024,USA,"MENTONE, TEXAS",nan,Workplace Safety Incident,"An employee was unloading a manifold from an iron truck when the manifold shifted and their little finger became caught between the manifold and a storage bracket, resulting in an amputation to the fi",Driving,0.9878,Safe Mechanical Lifting,0.9588,Energy Isolation,0.2587,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024098909,9/24/2024,USA,"OPELOUSAS, LOUISIANA",nan,Workplace Safety Incident,An employee was making a grease head connection. He pulled on the sling connected by a crane to balance the grease head. He was stabilizing the 5-1/2 lubricator with his left hand when the lubricator ,Safe Mechanical Lifting,0.5396,Working at Height,0.2481,Energy Isolation,0.0133,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2024099144,9/30/2024,USA,"OREGON, ILLINOIS",nan,Workplace Safety Incident,"An employee was standing near a digger derrick when they were struck by a slackened lifting cable, resulting in a fractured vertebra, a laceration to the back of the head, and a concussion. nan",Line of Fire,0.5411,Working at Height,0.5228,Energy Isolation,0.0108,MEDIUM,Line of Fire | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024109160,10/1/2024,USA,"IRWINTON, GEORGIA",nan,Workplace Safety Incident,Employees were working to unload a power line pole from a pole trailer and place it on the pole rack on the digger derrick truck. The injured employee hooked up pole tongs that were attached to the bo,Working at Height,0.999,Driving,0.8533,Safe Mechanical Lifting,0.1776,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024109377,10/8/2024,USA,"SUMMERSVILLE, WEST VIRGINIA",nan,Workplace Safety Incident,"An employee was helping a contractor unload reels of wire using a digger derrick lifting hook. The hook struck the employee in the head below the hard hat, causing a laceration. The employee was hospi",Working at Height,0.7524,Energy Isolation,0.6973,Safe Mechanical Lifting,0.6841,MEDIUM,Working at Height | Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2024109437,10/9/2024,USA,"BURLESON, TEXAS",nan,Workplace Safety Incident,An employee was opening a process pipeline on a clean-in-place system. Steam from the pipe blew the cap off the pipe and fractured the employee's collarbone. The employee also sustained second-degree ,Energy Isolation,0.6142,Hot Work,0.1083,Confined Space,0.0152,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20241010101,10/30/2024,USA,"BRIGGSDALE, COLORADO",nan,Workplace Safety Incident,"Employees were tripping pipe out of a well. The injured employee was using the power tongs to loosen the pipe connection. After flipping the cover, the injured employee's fingers were caught in a pinc",Line of Fire,0.6446,Energy Isolation,0.0728,Working at Height,0.0461,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20241110358,11/6/2024,USA,"JEWETT, TEXAS",nan,Workplace Safety Incident,An employee was standing on the track of a trackhoe when his left safety boot heel got stuck on the track and he fell backward to the ground. The employee sustained a closed left tibia fracture. nan,Working at Height,0.4658,Energy Isolation,0.0527,Line of Fire,0.0248,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20241110508,11/11/2024,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,An employee was climbing into a reel to operate the inside reel valve when a shift of weight caused the reel to rotate. The employee got caught between a spoke of the wheel and the wall of the trailer,Energy Isolation,0.5582,Hot Work,0.0045,Safe Mechanical Lifting,0.0031,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20241110727,11/18/2024,USA,"GOLIAD, TEXAS",nan,Workplace Safety Incident,An employee was climbing up an air compressor that was on a trailer to look for a fall harness connection point so they could install a lifting device. The employee fell 15 feet to the ground and suff,Working at Height,0.5358,Line of Fire,0.0136,Energy Isolation,0.0015,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20241211224,12/5/2024,USA,"TANNERSVILLE, NEW YORK",nan,Workplace Safety Incident,"A crew was working on a damaged utility pole when the pole broke and contacted a digger derrick, causing an employee to be electrically shocked and sustain third-degree burns to their right hand. The ",Hot Work,0.6752,Driving,0.3225,Working at Height,0.1491,MEDIUM,Hot Work | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20241211880,12/26/2024,USA,"ORLA, TEXAS",nan,Workplace Safety Incident,An employee was operating a skid steer on a pit line when it rolled. The employee sustained fractured ribs. nan,Hot Work,0.5617,Energy Isolation,0.0247,Confined Space,0.0125,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
