record_id,incident_group_id,incident_text,lsr_primary,lsr_secondary,lsr_labels,label_cardinality,label_count,source_documents,source_pages,source_record_ids,source_evidence,dataset_origin,lsr_label_provenance,reconstruction_method,group_status,created_at,is_synthetic,parent_record_id,parent_incident_group_id,generation_method,parent_source_document,parent_source_pages,parent_source_record_ids
SYN-LSR-R-00043,SYN-R-GRP-GRP-Safety performa-P6,"When the chains come off, they have a spring. DATE: 01 May 2025 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations At around 4am on 1st of May, the two men on the crane were assigned to a new location. The operation involved depositing the counterweights. Following a counter-order from the supervisor, they had to carry out a final lift before going on to the new location. The spider chains were replaced on the counterweights. As the chains are lifted, one of the hooks gets caught in the guide of the counterweight","[""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0069,GRP-Safety performa-P6,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[6],"[""LSR-CAND-000005"", ""LSR-CAND-000248"", ""LSR-CAND-000249""]"
SYN-LSR-R-00044,SYN-R-GRP-GRP-Safety performa-P61,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures DATE: 10 Feb 2024 FUNCTION: Construction. • Conduct hazard identification and mitigation before entering the incident scene for data collection. • Discuss solutions with the blower manufacturer to prevent impeller rotation during installation and • Update the energy isolation program and training to include incident findings and emphasise “Lock, Block & Bleed.” • Communicate incident findings to all site personnel during Toolbox Talks","[""Driving"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Driving"", ""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0071,GRP-Safety performa-P61,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[61],"[""LSR-CAND-000120"", ""LSR-CAND-000371"", ""LSR-CAND-000372""]"
SYN-LSR-R-00045,SYN-R-GRP-GRP-Safety performa-P63,"dropped objects). PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate communication PROCESS (CONDITIONS): Organizational: Poor leadership/organizational culture PROCESS (CONDITIONS): Organizational: Failure to report/learn from events DATE: 12 May 2025 FUNCTION: Production CAUSE: Caught in, under or between (excl","[""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0073,GRP-Safety performa-P63,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2025 data.pdf""]",[63],"[""LSR-CAND-000375"", ""LSR-CAND-000376""]"
SYN-LSR-R-00046,SYN-R-GRP-GRP-Safety performa-P64,"Both individuals. PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate communication DATE: 28 Oct 2025 FUNCTION: Production CAUSE: Falls from height ACTIVITY: Construction, commissioning, decommissioning Two project contractors were observed working outside the handrail on structural beams approximately 30 meters above sea level. They were without the required fall-prevention barriers or authorized permits","[""Line of Fire"", ""Working at Height""]",[],"[""Line of Fire"", ""Working at Height""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0074,GRP-Safety performa-P64,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[64],"[""LSR-CAND-000125"", ""LSR-CAND-000377"", ""LSR-CAND-000378""]"
SYN-LSR-R-00047,SYN-R-GRP-GRP-Safety performa-P65,"As soon as hybrid bridge plug was close to vertical position, the running tool released causing the hybrid bridge plug to drop on the rig. DATE: 13 Apr 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations Hybrid bridge plug dropped onto drill floor while lifting; during lifting operations, hybrid bridge plug was lifted horizontally from cantilever to the drill floor by port aft crane. Top Drive System (TDS) elevators were latched onto the top of hybrid bridge plug and lifted to vertical position in order to disconnect crane wire sling","[""Safe Mechanical Lifting"", ""Line of Fire"", ""Energy Isolation""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0075,GRP-Safety performa-P65,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[65],"[""LSR-CAND-000126"", ""LSR-CAND-000127"", ""LSR-CAND-000379"", ""LSR-CAND-000380""]"
SYN-LSR-R-00048,SYN-R-GRP-GRP-Safety performa-P67,"DATE: 28 Feb 2025 FUNCTION: Production CAUSE: Exposure noise, chemical, biological, vibration, extreme temperature ACTIVITY: Transport - Land During a fluid-hauling task, water transfer to a tank truck was completed and the hose was unclipped. A valve was found not fully closed, and hot fluid sprayed during subsequent valve manipulation. The job was stopped, emergency medical response was initiated, and the well/site was shut down to support response and control the WHAT WENT WRONG:","[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0077,GRP-Safety performa-P67,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[67],"[""LSR-CAND-000130"", ""LSR-CAND-000131"", ""LSR-CAND-000383"", ""LSR-CAND-000384""]"
SYN-LSR-R-00049,SYN-R-GRP-GRP-Safety performa-P69,"The senior dynamic positioning operator made a surge adjustment on the joystick to counteract the wind and sea forces. DATE: 30 Jan 2024 FUNCTION: Construction CAUSE: Struck by (not dropped object) ACTIVITY: Transport – Water, incl. marine activity Dive support vessel contacted with non-commissioned platform: the saturation diving vessel was positioned 750 meters southeast of the affected platform, awaiting favourable weather conditions. The vessel's dynamic positioning (DP) system was engaged, with yaw under automatic control and surge and sway managed via joystick control","[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0079,GRP-Safety performa-P69,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[69],"[""LSR-CAND-000133"", ""LSR-CAND-000134"", ""LSR-CAND-000389"", ""LSR-CAND-000390""]"
SYN-LSR-R-00050,SYN-R-GRP-GRP-Safety performa-P7,"When the third cord was cut, the tension accumulated in the 6-inch pipe, which was. DATE: 18 Aug 2025 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations On 18 August 2025, a team was installing a 6-inch pipe over a 35-metre section between two lines. This pipe was also to be used during WO operations. During the operation, the team separated a 6-inch pipe from a 2-inch pipe, both of which had previously been tied together with cords. During the lifting phase, the cords were gradually cut to separate the two pipes","[""Energy Isolation"", ""Line of Fire"", ""Work Authorization""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Work Authorization""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0080,GRP-Safety performa-P7,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[7],"[""LSR-CAND-000006"", ""LSR-CAND-000007"", ""LSR-CAND-000008"", ""LSR-CAND-000250"", ""LSR-CAND-000251""]"
SYN-LSR-R-00051,SYN-R-GRP-GRP-Safety performa-P70,"When. NORTH AMERICA ONSHORE DATE: 16 Jun 2024 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Drilling, workover, well operations While laying out 114.3mm tubing, the injured person (IP) was assisting the floor hand with the tubing tongs and clamps. As the floor hand hoisted the tubing tongs to install them on the stump, the IP grabbed the handle of the open tong door latch to guide the tongs into place, but the tongs were not properly aligned with the stump","[""Line of Fire"", ""Bypassing Safety Controls"", ""Safe Mechanical Lifting"", ""Work Authorization"", ""Confined Space""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Safe Mechanical Lifting"", ""Work Authorization"", ""Confined Space""]",MULTI,5,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0081,GRP-Safety performa-P70,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[70],"[""LSR-CAND-000135"", ""LSR-CAND-000136"", ""LSR-CAND-000137"", ""LSR-CAND-000391"", ""LSR-CAND-000392"", ""LSR-CAND-000393"", ""LSR-CAND-000394""]"
SYN-LSR-R-00052,SYN-R-GRP-GRP-Safety performa-P72,"WHAT WENT WRONG:. DATE: 14 Mar 2024 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Lifting, crane, rigging, deck operations A forklift was tipped on its side after attempting to unload a high-pressure hose off the back of a frac pump. The forklift operator was lifting one end of the hose while the pump was pulled forward. The end of the hose that was laying on the back of the pump was caught on the hose rack and pulled the forklift with it. No injuries were reported","[""Safe Mechanical Lifting"", ""Line of Fire"", ""Energy Isolation""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0083,GRP-Safety performa-P72,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[72],"[""LSR-CAND-000139"", ""LSR-CAND-000140"", ""LSR-CAND-000141"", ""LSR-CAND-000142"", ""LSR-CAND-000397"", ""LSR-CAND-000398""]"
SYN-LSR-R-00053,SYN-R-GRP-GRP-Safety performa-P74,"WHAT WENT WRONG:. DATE: 05 Apr 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations A wellhead spool and stinger was dropped from the top of the wellhead due to improper rigging. A two-leg chain listing sling that was missing the safety hook latches were used to lift. One of the hooks came loose as the crane lowered the stinger into position causing the stinger to fall to the ground. No injuries were reported","[""Safe Mechanical Lifting"", ""Line of Fire"", ""Bypassing Safety Controls"", ""Energy Isolation""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,4,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0085,GRP-Safety performa-P74,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[74],"[""LSR-CAND-000147"", ""LSR-CAND-000148"", ""LSR-CAND-000149"", ""LSR-CAND-000150"", ""LSR-CAND-000401"", ""LSR-CAND-000402""]"
SYN-LSR-R-00054,SYN-R-GRP-GRP-Safety performa-P75,"A ground instability and multiple surface cracks were identified in the surrounding area.. DATE: 21 Apr 2025 COUNTRY: Azerbaijan FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Office, warehouse, accommodation, catering Following heavy rainfall, landslide occurred in the area behind the ten wagon-type cabins (accommodation, canteen, washing, changing, and rest facilities) located at the oil well site","[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0086,GRP-Safety performa-P75,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[75],"[""LSR-CAND-000151"", ""LSR-CAND-000152"", ""LSR-CAND-000153"", ""LSR-CAND-000154"", ""LSR-CAND-000403"", ""LSR-CAND-000404""]"
SYN-LSR-R-00055,SYN-R-GRP-GRP-Safety performa-P77,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PEOPLE (ACTS): Use of Protective Methods: Disabled or removed guards, warning systems or safety devices. CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Retro fit all rigs with upgraded pin design/concept that makes inspections easier to get right, and harder to miss. Also cut windows/doors where able, to make hard to inspect items easier to see. • Implement an inspection checklist that is performed by rig leadership after any work is performed on the • Contractors daily startup inspection will be updated to identify “must observes” specific to the drum brake inspection. • Required to tie in the COFO to disc assist (if present) in addition to the main brake as a best practice","[""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0088,GRP-Safety performa-P77,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[77],"[""LSR-CAND-000159"", ""LSR-CAND-000407"", ""LSR-CAND-000408""]"
SYN-LSR-R-00056,SYN-R-GRP-GRP-Safety performa-P78,"The vessel’s captain was promptly contacted and informed. DATE: 31 Jan 2025 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Water related, drowning ACTIVITY: Diving (incl. decompression), subsea, ROV During the installation of a subsea telescopic clamp on the well shaft beneath the offshore platform, the Diving Service team encountered a safety-critical situation when a support vessel unexpectedly approached the platform, despite all established safety measures being in place","[""Energy Isolation"", ""Line of Fire"", ""Bypassing Safety Controls"", ""Work Authorization""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation"", ""Work Authorization""]",MULTI,4,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0089,GRP-Safety performa-P78,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[78],"[""LSR-CAND-000160"", ""LSR-CAND-000161"", ""LSR-CAND-000162"", ""LSR-CAND-000163"", ""LSR-CAND-000409"", ""LSR-CAND-000410""]"
SYN-LSR-R-00057,SYN-R-GRP-GRP-Safety performa-P79,"WHAT WENT WRONG: CORRECTIVE ACTIONS AND RECOMMENDATIONS: PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment. that they were getting gas in the combustor and seeing a flame. After burning for approximately 1-2 minutes the flowback tank to flash back and ruptured causing damage to the tank. No LOC reported. No injury reported. Stop work was initiated and operations was halted. No other damage reported","[""Work Authorization"", ""Line of Fire"", ""Bypassing Safety Controls""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Work Authorization""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0090,GRP-Safety performa-P79,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[79],"[""LSR-CAND-000164"", ""LSR-CAND-000165"", ""LSR-CAND-000411"", ""LSR-CAND-000412""]"
SYN-LSR-R-00058,SYN-R-GRP-GRP-Safety performa-P8,"Simultaneously, the emergency response team was activated, and. DATE: 19 Jan 2025 FUNCTION: Construction CAUSE: Explosion, fire or burns ACTIVITY: Maintenance, inspection, testing On January 19, 2025, during restart attempts of the HP-A Gas Compressor following corrective maintenance, an unusually loud noise was heard from the exhaust. Seconds later, the fire alarm was triggered, and it was observed that the exhaust structure had fallen off. Technicians in the vicinity immediately pressed the compressor’s emergency stop button and evacuated the facility","[""Work Authorization"", ""Bypassing Safety Controls""]",[],"[""Bypassing Safety Controls"", ""Work Authorization""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0091,GRP-Safety performa-P8,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2025 data.pdf""]",[8],"[""LSR-CAND-000252"", ""LSR-CAND-000253""]"
SYN-LSR-R-00059,SYN-R-GRP-GRP-Safety performa-P81,"For causes yet to be determined, an actuated valve (SDV) located near the installation area - resting vertically on the ground and not involved in the lifting operation - lost its vertical stability and fell, resulting. DATE: 27 Apr 2025 COUNTRY: Argentina FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations Contractor personnel were working on the installation of a 12-inch spool at ground level, while it was being held in a lifting operation","[""Safe Mechanical Lifting"", ""Line of Fire""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0093,GRP-Safety performa-P81,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[81],"[""LSR-CAND-000169"", ""LSR-CAND-000170"", ""LSR-CAND-000415"", ""LSR-CAND-000416""]"
SYN-LSR-R-00060,SYN-R-GRP-GRP-Safety performa-P82,"Operations suspended, well secured, carry out DROPS inspection and observed that the roller bracket mounting plate had sheared in several spots.. NORTH AMERICA OFFSHORE DATE: 28 Nov 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations During singling in hole 5"" drill pipe, the Driller retracted the top drive system (TDS) dolly at rig floor level and observed a dropped steel plate from the TDS to the port side of the drill floor","[""Line of Fire"", ""Driving""]",[],"[""Driving"", ""Line of Fire""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0094,GRP-Safety performa-P82,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[82],"[""LSR-CAND-000171"", ""LSR-CAND-000417"", ""LSR-CAND-000418"", ""LSR-CAND-000419"", ""LSR-CAND-000420""]"
SYN-LSR-R-00061,SYN-R-GRP-GRP-Safety performa-P84,"At 14:15, while laying out joint #63 of 5 7/8"" drill pipe onto the catwalk machine, the joint came off the catwalk After opening the elevators and raising the catwalk arm, the joint bounced off the catwalk machine, slid down the. DATE: 26 Dec 2024 FUNCTION: Drilling CAUSE: Unspecified – Other ACTIVITY: Drilling, workover, well operations A 5 7/8"" drill pipe came off the catwalk and came to rest on the cantilever deck. There were no personnel at risk during the incident","[""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0096,GRP-Safety performa-P84,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[84],"[""LSR-CAND-000173"", ""LSR-CAND-000423"", ""LSR-CAND-000424""]"
SYN-LSR-R-00062,SYN-R-GRP-GRP-Safety performa-P85,"No personnel were in the derrick level where the dropped object occurred.. DATE: 19 Mar 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Maintenance, inspection, testing Electrical workers had completed work in the crown and were preparing to return from level 4 (144' level) in the derrick to the drill floor level via the derrick elevator. As the inner derrick elevator doors opened, the workers heard a noise and observed the lower section of the elevator door become dislodged and descend 43 ft to the derrick level 3 (101' level)","[""Line of Fire"", ""Work Authorization"", ""Hot Work""]",[],"[""Line of Fire"", ""Work Authorization"", ""Hot Work""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0097,GRP-Safety performa-P85,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[85],"[""LSR-CAND-000174"", ""LSR-CAND-000175"", ""LSR-CAND-000176"", ""LSR-CAND-000425"", ""LSR-CAND-000426""]"
SYN-LSR-R-00063,SYN-R-GRP-GRP-Safety performa-P9,"Additionally, multiple panels were. DATE: 25 Mar 2025 FUNCTION: Unspecified CAUSE: Dropped objects ACTIVITY: Office, warehouse, accommodation, catering During a heavy rainstorm, two aluminium composite panels (component of the external cladding material for the Office building) dislodged and dropped. The two (2) panels, each weighing 9.8kgs and measuring 1.11x1.49ms, dropped from about a height of 22.35 meters. The fallen panels were found Infront of the South Wing Power room, and the affected area was promptly cordoned off to prevent further hazards","[""Energy Isolation"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0102,GRP-Safety performa-P9,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[9],"[""LSR-CAND-000009"", ""LSR-CAND-000010"", ""LSR-CAND-000011"", ""LSR-CAND-000012"", ""LSR-CAND-000254""]"
SYN-LSR-R-00064,SYN-R-GRP-GRP-Safety performa-P92,"WHAT WENT WRONG:. DATE: 27 May 2024 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Explosion, fire or burns ACTIVITY: Maintenance, inspection, testing Scaffold board decking erected by the contractor to carry out insulation work between the plant's reactors caught fire which was extinguished by staff with a fire extinguisher","[""Hot Work"", ""Work Authorization""]",[],"[""Work Authorization"", ""Hot Work""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0105,GRP-Safety performa-P92,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[92],"[""LSR-CAND-000189"", ""LSR-CAND-000190"", ""LSR-CAND-000191""]"
SYN-LSR-R-00065,SYN-R-GRP-GRP-Safety performa-P94,"The Fire Department was called to the scene and the fire was WHAT WENT WRONG: • Lack of supervision,. DATE: 26 May 2024 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Explosion, fire or burns ACTIVITY: Unspecified – other A fire was observed near an oil pipeline in public area","[""Work Authorization"", ""Line of Fire""]",[],"[""Line of Fire"", ""Work Authorization""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0107,GRP-Safety performa-P94,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[94],"[""LSR-CAND-000195"", ""LSR-CAND-000196""]"
SYN-LSR-R-00066,SYN-R-GRP-GRP-Safety performa-P98,PEOPLE (ACTS): Use of Protective Methods: Failure to warn of hazard. WHAT WENT WRONG: • Inadequate contractor management procedure. • Inadequate work planning. • Inadequate scaffold inspection methods. CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Contractor management procedure to be enforced. •  All scaffolds erected must be inspected periodically by competent persons,"[""Working at Height"", ""Line of Fire""]",[],"[""Line of Fire"", ""Working at Height""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0111,GRP-Safety performa-P98,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[98],"[""LSR-CAND-000203"", ""LSR-CAND-000204""]"
