record_id,incident_group_id,incident_text,source_evidence_text,source_document,source_page,source_record_id,lsr_primary,lsr_secondary,lsr_labels,dataset_origin,lsr_label_provenance,reconstruction_method,reconstruction_status,created_at
RECON-LSR-0129,GRP-Safety performa-P70,"NORTH AMERICA ONSHORE DATE: 16 Jun 2024 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Drilling, workover, well operations While laying out 114.3mm tubing, the injured person (IP) was assisting the floor hand with the tubing tongs and clamps. As the floor hand hoisted the tubing tongs to install them on the stump, the IP grabbed the handle of the open tong door latch to guide the tongs into place, but the tongs were not properly aligned with the stump. When",SECONARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2024 data.pdf,70,LSR-CAND-000137,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:41Z
RECON-LSR-0130,GRP-Safety performa-P71,"WHAT WENT WRONG: The workers installing the beam were inexperienced with the task, and had no supervision/guidance as the general foreman took the day off. Appropriate barricades and exclusion zones were not established by the workers. CORRECTIVE ACTIONS AND RECOMMENDATIONS: Adequate supervision and guidance are essential, especially when workers are not fully competent for the task. Tasks should only be assigned to workers who are competent and have been evaluated for the required competencies. Field Level Hazard Assessments (FLHAs) must be thorough and complete to identify and mitigate potential hazards.",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,71,LSR-CAND-000138,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:41Z
RECON-LSR-0131,GRP-Safety performa-P72,"DATE: 14 Mar 2024 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Lifting, crane, rigging, deck operations A forklift was tipped on its side after attempting to unload a high-pressure hose off the back of a frac pump. The forklift operator was lifting one end of the hose while the pump was pulled forward. The end of the hose that was laying on the back of the pump was caught on the hose rack and pulled the forklift with it. No injuries were reported. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,72,LSR-CAND-000139,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:42Z
RECON-LSR-0132,GRP-Safety performa-P72,"DATE: 14 Mar 2024 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Lifting, crane, rigging, deck operations A forklift was tipped on its side after attempting to unload a high-pressure hose off the back of a frac pump. The forklift operator was lifting one end of the hose while the pump was pulled forward. The end of the hose that was laying on the back of the pump was caught on the hose rack and pulled the forklift with it. No injuries were reported. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,72,LSR-CAND-000140,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:42Z
RECON-LSR-0133,GRP-Safety performa-P72,"DATE: 14 Mar 2024 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Lifting, crane, rigging, deck operations A forklift was tipped on its side after attempting to unload a high-pressure hose off the back of a frac pump. The forklift operator was lifting one end of the hose while the pump was pulled forward. The end of the hose that was laying on the back of the pump was caught on the hose rack and pulled the forklift with it. No injuries were reported. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,72,LSR-CAND-000141,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:42Z
RECON-LSR-0134,GRP-Safety performa-P72,"DATE: 14 Mar 2024 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Lifting, crane, rigging, deck operations A forklift was tipped on its side after attempting to unload a high-pressure hose off the back of a frac pump. The forklift operator was lifting one end of the hose while the pump was pulled forward. The end of the hose that was laying on the back of the pump was caught on the hose rack and pulled the forklift with it. No injuries were reported. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,72,LSR-CAND-000142,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:42Z
RECON-LSR-0135,GRP-Safety performa-P73,"DATE: 08 Nov 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations A misalignment of the pin to the box when stabbing a stand to add to the drill string allowed the stand to rotate/roll outward and off of the stump. The elevators had been lowered enough to prevent them from stopping the stand from falling. The stand fell approximately 3’ and simultaneously struck IP’s right foot and the rig floor. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,73,LSR-CAND-000143,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:43Z
RECON-LSR-0136,GRP-Safety performa-P73,"DATE: 08 Nov 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations A misalignment of the pin to the box when stabbing a stand to add to the drill string allowed the stand to rotate/roll outward and off of the stump. The elevators had been lowered enough to prevent them from stopping the stand from falling. The stand fell approximately 3’ and simultaneously struck IP’s right foot and the rig floor. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,73,LSR-CAND-000144,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:43Z
RECON-LSR-0137,GRP-Safety performa-P73,"DATE: 08 Nov 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations A misalignment of the pin to the box when stabbing a stand to add to the drill string allowed the stand to rotate/roll outward and off of the stump. The elevators had been lowered enough to prevent them from stopping the stand from falling. The stand fell approximately 3’ and simultaneously struck IP’s right foot and the rig floor. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,73,LSR-CAND-000145,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:43Z
RECON-LSR-0138,GRP-Safety performa-P73,"DATE: 08 Nov 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations A misalignment of the pin to the box when stabbing a stand to add to the drill string allowed the stand to rotate/roll outward and off of the stump. The elevators had been lowered enough to prevent them from stopping the stand from falling. The stand fell approximately 3’ and simultaneously struck IP’s right foot and the rig floor. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,73,LSR-CAND-000146,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:44Z
RECON-LSR-0139,GRP-Safety performa-P74,"DATE: 05 Apr 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations A wellhead spool and stinger was dropped from the top of the wellhead due to improper rigging. A two-leg chain listing sling that was missing the safety hook latches were used to lift. One of the hooks came loose as the crane lowered the stinger into position causing the stinger to fall to the ground. No injuries were reported. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,74,LSR-CAND-000147,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:44Z
RECON-LSR-0140,GRP-Safety performa-P74,"DATE: 05 Apr 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations A wellhead spool and stinger was dropped from the top of the wellhead due to improper rigging. A two-leg chain listing sling that was missing the safety hook latches were used to lift. One of the hooks came loose as the crane lowered the stinger into position causing the stinger to fall to the ground. No injuries were reported. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,74,LSR-CAND-000148,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:44Z
RECON-LSR-0141,GRP-Safety performa-P74,"DATE: 05 Apr 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations A wellhead spool and stinger was dropped from the top of the wellhead due to improper rigging. A two-leg chain listing sling that was missing the safety hook latches were used to lift. One of the hooks came loose as the crane lowered the stinger into position causing the stinger to fall to the ground. No injuries were reported. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2024 data.pdf,74,LSR-CAND-000149,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:45Z
RECON-LSR-0142,GRP-Safety performa-P74,"DATE: 05 Apr 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations A wellhead spool and stinger was dropped from the top of the wellhead due to improper rigging. A two-leg chain listing sling that was missing the safety hook latches were used to lift. One of the hooks came loose as the crane lowered the stinger into position causing the stinger to fall to the ground. No injuries were reported. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,74,LSR-CAND-000150,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:45Z
RECON-LSR-0143,GRP-Safety performa-P75,"PEOPLE (ACTS): Use of Protective Methods: Inadequate use of safety systems DATE: 28 Aug 2024 FUNCTION: Drilling CAUSE: Pressure release ACTIVITY: Drilling, workover, well operations A high-pressure discharge hose on a frac pump failed mid stage. WHAT WENT WRONG: Valve was actuated, opening flow to the unprimed pump, causing an overpressure event in the hose and parting the",PRIMARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2024 data.pdf,75,LSR-CAND-000151,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:45Z
RECON-LSR-0144,GRP-Safety performa-P75,"PEOPLE (ACTS): Use of Protective Methods: Inadequate use of safety systems DATE: 28 Aug 2024 FUNCTION: Drilling CAUSE: Pressure release ACTIVITY: Drilling, workover, well operations A high-pressure discharge hose on a frac pump failed mid stage. WHAT WENT WRONG: Valve was actuated, opening flow to the unprimed pump, causing an overpressure event in the hose and parting the",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,75,LSR-CAND-000152,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:45Z
RECON-LSR-0145,GRP-Safety performa-P75,"PEOPLE (ACTS): Use of Protective Methods: Inadequate use of safety systems DATE: 28 Aug 2024 FUNCTION: Drilling CAUSE: Pressure release ACTIVITY: Drilling, workover, well operations A high-pressure discharge hose on a frac pump failed mid stage. WHAT WENT WRONG: Valve was actuated, opening flow to the unprimed pump, causing an overpressure event in the hose and parting the",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,75,LSR-CAND-000153,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:46Z
RECON-LSR-0146,GRP-Safety performa-P75,"PEOPLE (ACTS): Use of Protective Methods: Inadequate use of safety systems DATE: 28 Aug 2024 FUNCTION: Drilling CAUSE: Pressure release ACTIVITY: Drilling, workover, well operations A high-pressure discharge hose on a frac pump failed mid stage. WHAT WENT WRONG: Valve was actuated, opening flow to the unprimed pump, causing an overpressure event in the hose and parting the",SECONARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2024 data.pdf,75,LSR-CAND-000154,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:46Z
RECON-LSR-0147,GRP-Safety performa-P76,"DATE: 08 Jul 2024 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Drilling, workover, well operations The Driller was lowering a stand with the top drive after the rig service. At the same time, the floor hands were putting another stand in the mouse hole. While the IP was attempting to insert the stand in the mouse hole, it stacked on the rig floor. Then, the top drive that was lowering hit the stacked-out drill pipe causing it to bow. When the bowed drill pipe released energy, it swung away initially and then back towards the IP and impacted him. This",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,76,LSR-CAND-000155,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:46Z
RECON-LSR-0148,GRP-Safety performa-P76,"DATE: 08 Jul 2024 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Drilling, workover, well operations The Driller was lowering a stand with the top drive after the rig service. At the same time, the floor hands were putting another stand in the mouse hole. While the IP was attempting to insert the stand in the mouse hole, it stacked on the rig floor. Then, the top drive that was lowering hit the stacked-out drill pipe causing it to bow. When the bowed drill pipe released energy, it swung away initially and then back towards the IP and impacted him. This",SECONARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,76,LSR-CAND-000156,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:47Z
RECON-LSR-0149,GRP-Safety performa-P76,"DATE: 08 Jul 2024 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Drilling, workover, well operations The Driller was lowering a stand with the top drive after the rig service. At the same time, the floor hands were putting another stand in the mouse hole. While the IP was attempting to insert the stand in the mouse hole, it stacked on the rig floor. Then, the top drive that was lowering hit the stacked-out drill pipe causing it to bow. When the bowed drill pipe released energy, it swung away initially and then back towards the IP and impacted him. This",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,76,LSR-CAND-000157,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:10:47Z
